iter,time,reward,steps,convergence
1,0.0016268180002043664,-2073.45,769.55,103.1
2,0.0032019370000853087,-1212.42,798.44,98.03679
3,0.004756230000111827,-1493.42,781.05,92.1299911
4,0.006307434000291323,-799.0,800.0,86.64978947767653
5,0.007841738000252008,-799.0,800.0,76.74978949209351
6,0.009373306000270532,-799.0,800.0,66.84978953142937
7,0.0109061290002046,-799.0,800.0,56.94979093483464
8,0.01243597500024407,-799.0,800.0,47.05161948184394
9,0.013963495000325565,-799.0,800.0,37.15161948444705
10,0.015495278000344115,-799.0,800.0,27.25161948775922
11,0.017033008000453265,-799.0,800.0,13.251619680875184
12,0.018577067000478564,-799.0,800.0,8.41482968199034
13,0.020178402000510687,-799.0,800.0,4.4216287432551855
14,0.021739324000463967,-799.0,800.0,0.0018303683717348918
