iter,time,reward,steps,convergence
1,0.00107897300017612,-891.65,498.9,93.85038
2,0.0022277220000432862,-528.27,500.0,88.70075999999999
3,0.0032481139999163133,-705.2,499.89,82.62379619999999
4,0.004247637999924336,-1029.64,498.55,77.31379619999998
5,0.005300810999870009,-1233.62,494.82,70.29185662475814
6,0.006320395999864559,-660.56,500.0,64.96747917330362
7,0.007311583000046085,-604.84,500.0,63.74716917330362
8,0.00833700999987741,-516.7,500.0,58.98741675330363
9,0.009334322999848155,-670.09,496.17,54.3231879604315
10,0.010302124999952866,-511.04,500.0,49.00834254043149
11,0.011348528999860719,-567.83,499.25,48.85881116340328
12,0.012073078999947029,-1172.33,490.72,49.22788771231171
13,0.013099987000032343,-905.14,484.46,50.68346500849562
14,0.01355217399986941,-599.87,495.0,51.15918231756841
15,0.014563379999799508,-567.56,497.31,51.332025617688565
16,0.018996484999888708,-1069.08,471.86,51.24977547461791
17,0.020008143999802996,-862.72,465.22,50.898453872417086
18,0.02152647100001559,-841.93,493.94,50.34820629241709
19,0.022502325999994355,-787.65,491.17,49.23497585476952
20,0.02348661000019092,-629.68,498.29,52.41546625091987
21,0.023800668000149017,-555.27,496.49,51.9383456279481
22,0.024665453000125126,-772.52,500.0,51.36892379418074
23,0.025644864000241796,-667.5,497.94,50.53933643954199
24,0.026622246000215455,-660.38,497.62,47.50654033798953
25,0.02760345300021072,-611.08,487.39,49.82746049854811
26,0.028586798000105773,-510.24,490.54,48.585897192377374
27,0.029552571000067474,-510.08,500.0,43.72479777977692
28,0.03052672400008305,-517.02,500.0,43.69838378118765
29,0.03151271199999428,-525.47,499.2,45.25542973373163
30,0.03249101799997334,-526.42,482.48,39.47421378697957
31,0.032950958000128594,-810.18,493.24,37.1860351979752
32,0.033405168000172125,-669.14,498.16,36.954793364316245
33,0.03408412500016311,-740.2,494.4,36.303172594900865
34,0.03509807400018872,-598.14,500.0,40.0321999787943
35,0.03571384800011401,-567.61,499.47,36.87039536901069
36,0.036068819000092844,-638.98,488.09,34.81025319940555
37,0.03704921300004571,-672.11,484.61,35.887543214206815
38,0.037492384000188395,-717.85,447.19,32.229292994192974
39,0.03772236700024223,-795.29,438.44,33.24910785251042
40,0.038335784000310014,-474.64,458.41,36.54318934535623
41,0.03932708700040166,-1095.19,484.21,39.325307444251095
42,0.04031364400043458,-574.08,498.35,40.28323774207319
43,0.04127156800041121,-568.96,497.27,43.26096350800378
44,0.04173648200048774,-677.31,484.58,40.62503356669713
45,0.04241069300042,-765.5,494.02,44.640231875802286
46,0.04333420500029206,-530.42,500.0,46.11580730424173
47,0.04431021200048235,-701.39,491.12,47.10659464889619
48,0.04464096400033668,-599.0,496.04,48.8535702468811
49,0.045097263000343446,-550.28,495.9,48.479923390119446
50,0.04558442400025342,-702.31,476.63,49.150910712049054
51,0.045959948000245276,-531.44,488.35,46.377925931534655
52,0.046322096000267265,-368.18,178.9,43.67011771724149
53,0.046604622000359086,-465.21,428.84,41.45824116072083
54,0.047076384000320104,-433.78,424.9,40.03007616987699
55,0.04744602700043288,-549.27,431.44,35.40017294380897
56,0.04774735100045291,-514.08,393.35,38.557767854037884
57,0.04872927200062804,-520.33,377.65,38.178698416095365
58,0.04971916600061377,-197.54,234.1,38.91212690027109
59,0.05004108000048291,-484.15,298.94,35.109582302812456
60,0.05030852100048833,-494.05,354.28,31.17642564047788
61,0.050542429000643097,-492.31,448.59,34.83552671109699
62,0.05097973100055242,-471.29,315.66,35.36145123511042
63,0.051570634000654536,-476.27,410.79,34.56159260653496
64,0.05243161500061433,-489.16,313.11,38.65457250105416
65,0.052856159000612024,-302.39,228.4,40.63488560387969
66,0.053310458000396466,-582.53,462.32,40.87970891462656
67,0.05374410000035823,-762.32,477.95,40.37882985563115
68,0.05398538800022834,-624.41,459.74,44.04857044394473
69,0.054731735000132176,-404.49,305.12,44.896204117891955
70,0.05498211400004038,-379.26,317.49,45.50593577946712
