iter,time,reward,steps,convergence
1,0.0017820789998950204,-1236.68,1000.0,92.6
2,0.003464517999873351,-1796.05,996.1,86.24851
3,0.005133610999791927,-1080.09,992.09,80.330487888
4,0.006826980999903753,-1173.47,980.1,74.73143324922991
5,0.007525910999902408,-1065.43,1000.0,71.85040961493674
6,0.009172728999828905,-1079.04,993.69,66.81339584635076
7,0.010431213999709144,-1173.65,995.81,61.878389546150075
8,0.01206870699979845,-1121.46,999.82,55.28007840468045
9,0.01372009699980481,-1757.36,932.6,48.689538774285055
10,0.015325910999763437,-1159.29,999.44,43.63423877428506
11,0.016938698999865665,-1071.29,1000.0,44.79093302317037
12,0.018473452999842266,-1139.67,998.08,45.213124720002895
13,0.019086779999724968,-1142.28,998.69,44.29671268114081
14,0.02067826199981937,-1340.78,1000.0,42.76798828529502
15,0.022092472999702295,-1113.01,1000.0,38.80918113370076
16,0.023582196999768712,-1633.82,927.78,35.46731024510137
17,0.02518439299979036,-1148.22,936.58,37.603141815302045
18,0.02679338299981282,-1197.21,1000.0,39.289715375771664
19,0.02740570299988576,-936.77,790.49,39.52677920203207
20,0.027887698999848,-1362.95,847.45,39.16328843482957
21,0.029489151999996466,-1077.81,955.86,38.25316001508382
22,0.03110107399993467,-1064.7,967.64,38.759195597511024
23,0.03151770599993142,-1028.9,978.2,37.453713300226106
24,0.03312433699989015,-1020.8,976.55,38.28369157687588
25,0.03394481700001961,-1023.95,1000.0,38.68363934682695
26,0.035547776999919733,-926.15,826.19,40.6237075605138
27,0.03642234299991287,-1404.96,987.25,37.33836363857871
28,0.036891808999826026,-1080.91,956.75,36.52712238406644
29,0.03777498799991008,-1281.99,980.18,37.22687339772457
30,0.038562457999887556,-1142.91,996.67,37.83391659593984
31,0.04016508199993041,-1078.96,1000.0,39.53950148867625
32,0.04173299700005373,-1022.34,852.07,41.87361382747078
33,0.04204297000001134,-1068.23,887.92,43.280211087590544
34,0.043644455000048765,-1187.67,958.48,46.17215990868386
35,0.044858709999971325,-1076.97,994.21,47.38729986857429
36,0.04576839699984703,-977.54,856.23,50.20035906857599
37,0.04680437999991227,-1013.28,1000.0,50.13473205605563
38,0.04810822099989309,-1016.44,993.68,49.71906367966732
39,0.04841818899990358,-917.91,823.0,48.979361289924455
40,0.0486613349999061,-992.18,979.55,46.50783496254356
41,0.049215981000088505,-777.3,600.79,47.769450742155115
42,0.04964956900016659,-1535.18,773.22,46.26224698635606
43,0.04987790500013034,-269.78,227.53,46.6988584807029
44,0.050148578000062116,-156.32,145.15,46.876106856664535
45,0.0503524920000018,-120.99,152.35,49.09464729763199
46,0.05060296300007394,-268.14,231.97,49.48476671230541
47,0.050852603000066665,-204.52,216.06,52.594441739946866
48,0.051002788999994664,-840.46,803.42,52.10230302230227
49,0.051274098000021695,-997.09,961.62,51.337281077887745
50,0.051542157000085354,-763.44,698.25,52.146118822823404
51,0.05187177400011933,-644.1,665.87,48.96881483636262
52,0.05263623300015752,-1006.82,996.38,49.37160833647445
53,0.052866072000142594,-186.53,218.71,47.64697153771966
54,0.05322134900029596,-109.13,139.42,43.27593854758954
55,0.053793826000173794,-76.63,106.3,38.777886177128146
56,0.05396763900012047,-76.32,105.52,35.09872328049132
57,0.05415706100006901,-40.79,78.05,30.648845778873284
58,0.05448383499992815,-36.75,67.19,29.95495463348569
59,0.054615603999991436,-299.27,209.48,30.822841451530387
60,0.054888183000002755,-224.92,158.91,33.69472134566266
61,0.05505484400009664,-172.84,131.45,31.427774051902816
62,0.056535097000278256,-517.38,487.54,28.98308965401089
63,0.05675923900025737,-1058.87,922.01,30.21092570349819
64,0.0570921910002653,-598.84,367.02,32.26931614251751
65,0.057864553000172236,-1190.56,742.74,33.42288667138168
66,0.05820667800003321,-500.87,515.51,31.73707124514438
67,0.05842394899991632,-620.37,622.22,34.144368992300585
68,0.05866193299993938,-283.86,254.92,36.78037875189265
69,0.05982431400002497,-323.54,308.84,35.99587413592558
70,0.06019851400014886,-627.81,480.39,33.611206420935176
71,0.061411470000166446,-864.46,714.03,35.682634413439146
