iter,time,reward,steps,convergence
1,0.0010312769998108706,-1420.81,492.85,93.902931
2,0.0019965959997989557,-783.93,499.59,88.412931
3,0.0029549139999289764,-841.91,499.79,81.8510714361
4,0.003919104000033258,-910.15,494.96,76.3610714361
5,0.004881182000190165,-632.08,499.62,68.7889304361
6,0.005841022000140583,-499.0,500.0,58.88896646955
7,0.006799832000069728,-502.06,500.0,48.98896646955292
8,0.007760458000120707,-504.66,500.0,39.0889664695532
9,0.008720433000235062,-501.32,500.0,29.188966477474914
10,0.009682121000196275,-500.05,500.0,19.28896647751401
11,0.0106415680002101,-499.0,500.0,14.486035477548233
12,0.011598278000292339,-501.81,500.0,10.076035477555017
13,0.012556504000485802,-501.77,500.0,6.7378950414550305
14,0.013517010000441587,-500.54,500.0,2.327895410006184
15,0.014480589000640975,-525.95,500.0,3.6410012967280636e-05
