iter,time,reward,steps,convergence
1,0.0020924870000000872,-1911.78,778.67,89.59
2,0.004181035,-1373.44,786.28,80.17999999999999
3,0.005993142000000118,-823.8,800.0,70.31969
4,0.007812807000000088,-799.0,800.0,60.419700786872546
5,0.009595801000000126,-799.0,800.0,50.51970080023979
6,0.011385820000000102,-799.0,800.0,40.619701146202075
7,0.013206639000000076,-799.0,800.0,30.719701239132426
8,0.014972236000000194,-799.0,800.0,20.819701262656302
9,0.016777540000000313,-799.0,800.0,10.919701280054419
10,0.018878284999999995,-799.0,800.0,1.019701427706184
11,0.023476131000000233,-799.0,800.0,0.5297015750265046
12,0.02523548900000039,-799.0,800.0,0.03970166780228794
