iter,time,reward,steps,convergence
1,0.002654699000004257,-807.33,800.0,89.41413443799999
2,0.00422735499998339,-866.57,800.0,80.11031445671803
3,0.005819363999989946,-1538.96,797.13,70.71252405291803
4,0.006893438999981072,-1139.22,800.0,61.32665849091802
5,0.008500532999988764,-799.0,800.0,51.92376850478904
6,0.01016079100000411,-804.28,800.0,42.53596393076905
7,0.011753112999997484,-1127.44,800.0,32.66919484306457
8,0.013375872000011668,-816.25,800.0,23.197354981697615
9,0.015014771000011251,-799.0,800.0,13.807752829399055
10,0.016588958000028242,-860.05,799.42,4.37071084939906
11,0.018168417000026693,-819.58,800.0,4.579879442403495
12,0.01976215100003742,-800.36,800.0,4.444474148261946
13,0.02149663000002988,-822.25,796.99,4.4542445520619465
14,0.023066384000031803,-871.96,786.35,4.443917527037906
15,0.023984046000038006,-803.21,800.0,4.456123675673512
16,0.02464474600003541,-809.29,800.0,4.441770419287731
17,0.02622613200003343,-799.49,800.0,4.913345317995011
18,0.027794523000011395,-1212.11,797.36,4.59348117116757
19,0.029357857000007925,-1447.37,800.0,4.586736768953235
20,0.03093233700002429,-825.26,795.42,4.313526440219538
21,0.032502888000010444,-811.41,800.0,3.9009272281325935
22,0.034093436999995674,-874.19,799.0,3.909194665938318
23,0.035444022999996605,-830.97,797.51,3.8909473742607377
24,0.03702679500000272,-843.88,800.0,3.8553940299195544
25,0.038600596999998515,-840.06,800.0,3.830904975298671
26,0.04017995499998506,-1023.61,785.69,3.4494877432689877
27,0.041763282999994544,-1385.32,800.0,3.429195755368778
28,0.043328138999982,-804.39,800.0,3.8068667887345966
29,0.0446727319999809,-833.03,792.26,3.691048852791164
30,0.04624589199997331,-827.55,797.71,3.7756306992662743
31,0.04782787199997074,-799.0,800.0,4.171880557750784
32,0.04941673299995841,-871.93,800.0,4.10717321810017
33,0.051003944999962414,-799.0,800.0,4.085805608570098
34,0.05259114999995518,-1016.76,796.26,4.158328971247857
35,0.05416497799996023,-948.32,800.0,4.115517497793078
36,0.05573814299998503,-814.49,800.0,4.53783962024759
37,0.05732693999999583,-799.49,800.0,4.625760775816401
38,0.058800189999999475,-1097.21,798.05,4.679514904783931
39,0.06037477399999602,-908.61,800.0,4.779376619985908
40,0.06195061200000396,-807.33,800.0,5.071035573593543
41,0.06352514100001372,-1304.24,772.6,4.899211296673636
42,0.06510006800002088,-822.03,800.0,4.958190809714717
43,0.06647456300001409,-825.25,800.0,4.860405160776172
44,0.06775555300001201,-801.34,800.0,4.750239795221459
45,0.068769838999998,-822.0,800.0,4.793157233936803
46,0.07035171299997955,-1092.54,799.11,4.763657415975265
47,0.071932879999963,-867.79,800.0,4.295801805116845
48,0.07351686099994481,-1084.36,796.86,4.224406715578996
49,0.07400426899994272,-799.0,800.0,3.824464071314881
50,0.07560013699995238,-941.33,796.62,3.684064177259951
51,0.0772321209999518,-807.41,800.0,3.8024206993429575
52,0.07881864799995242,-1038.65,747.53,3.844001350527182
53,0.08046509999996942,-865.05,798.18,3.9515350866598142
54,0.08164205599996421,-844.08,800.0,3.5711688357630935
55,0.08321909099996105,-862.9,786.59,3.5942660604245162
56,0.08479133599996658,-802.39,800.0,3.650897535064344
57,0.08636287199996673,-799.0,800.0,4.017689235417319
58,0.08794174199994131,-856.5,791.32,3.9774411634669464
59,0.0895151359999602,-1217.24,746.46,4.443414104555465
60,0.09108717499995578,-926.61,774.48,4.333793378335858
61,0.09243819299996403,-819.78,800.0,3.9980198377217038
62,0.09401570099996093,-951.82,779.06,3.6034222718440416
63,0.09474150199997666,-811.86,778.51,3.591785548972898
64,0.09631389199998353,-943.49,781.87,3.9937787963489244
65,0.09670122999997943,-962.54,800.0,3.595217992096876
66,0.09826590799997348,-856.58,800.0,3.5870263991503535
67,0.09875590699999748,-846.09,800.0,3.687041716331713
68,0.10033768299999224,-880.42,798.79,3.5861783024310796
69,0.10192877899999075,-835.78,800.0,3.5025662197276803
70,0.10350884100000712,-1582.72,796.92,3.6779291530003335
71,0.10454860000001531,-829.49,794.45,4.067132712298898
72,0.10561453500000084,-886.03,792.12,4.412339117480769
73,0.1062039759999891,-917.89,800.0,4.043462637244559
74,0.1077783409999995,-881.78,800.0,4.066296079586351
75,0.1093614339999931,-965.7,773.15,4.512466895452858
76,0.1103437890000123,-966.71,800.0,4.463170967163289
77,0.11190062600002193,-903.66,776.59,4.345976635385699
78,0.11347313200002418,-883.67,756.96,4.527732148814321
79,0.11488483700003371,-928.65,800.0,4.465197534524657
80,0.11544809400004397,-956.14,800.0,4.461385969103738
81,0.11579324500004873,-964.77,800.0,4.244009265586824
82,0.11735901000002968,-943.65,796.09,4.27184276651583
83,0.11765984400003049,-1528.33,784.99,4.6389071220061995
84,0.11850331900004107,-1095.79,800.0,4.659267935448208
85,0.12007972200004247,-1350.71,783.08,4.413234139958005
86,0.12164919300005295,-944.81,796.86,4.431289667813084
87,0.12308665900005167,-932.02,800.0,4.452790399049627
88,0.12354826300003197,-1408.95,792.1,4.419149057616747
89,0.1251216740000416,-1229.83,793.24,4.4892181426549955
90,0.1266719400000511,-1018.09,800.0,4.49516816229089
91,0.12824205300003655,-939.15,794.59,4.743779411662894
92,0.12988257100002443,-1188.04,796.44,4.689773311917444
93,0.1314647790000265,-988.08,800.0,4.344006197355808
94,0.13304686700001866,-839.79,793.62,4.1049428114138555
95,0.13381040300004088,-865.79,798.02,4.272643199609484
96,0.13543168100005687,-874.26,793.61,4.049326122150093
97,0.13664210700005697,-907.08,799.35,3.703652162652606
98,0.13782936100005827,-1210.74,777.23,3.715372417231939
99,0.13886805400005642,-1325.74,739.24,3.7133522516865973
100,0.1395258180000667,-901.03,796.1,3.4485413712038024
101,0.1399204430000509,-852.88,797.62,3.45001776041921
102,0.14153238900004794,-934.9,799.98,3.3402101494726297
103,0.14215924600003405,-961.3,760.99,3.332279291596838
104,0.1437565980000386,-878.0,793.89,3.5640628214371652
105,0.14532887200005007,-897.83,789.51,3.565103872030874
106,0.1468798980000372,-848.92,684.59,3.660085112319746
107,0.14713573800003132,-870.09,789.52,4.010849550320944
108,0.14893270900003586,-1017.51,769.0,4.036485783720963
109,0.15002987800002643,-809.57,800.0,4.023886418788033
110,0.15054320500004792,-926.92,754.29,4.096716444599955
111,0.15083678000004852,-816.96,799.49,4.024603336971014
112,0.15212115100004553,-765.79,758.43,4.214060230472935
113,0.152673802000038,-1134.68,726.09,4.405697234578549
114,0.1535277070000518,-907.3,792.8,4.450110822765225
115,0.1538182460000428,-1219.66,778.98,4.550311906913605
116,0.15540759600003184,-977.38,796.8,4.5216506272108905
117,0.15605723400003058,-1046.58,785.06,4.454906693397598
118,0.15672124900004292,-870.86,786.3,4.526043476616162
119,0.1583141890000377,-1151.88,785.75,4.116010921764319
120,0.15950894600004517,-866.5,786.08,4.292598805502545
121,0.16012484100005508,-1054.64,725.8,4.174383731275495
