iter,time,reward,steps,convergence
1,0.0004826149999992424,-240.76,200.0,89.41217602
2,0.0006323999999970908,-205.96,200.0,79.81611020036799
3,0.001069838999995909,-207.6,200.0,70.91672299316978
4,0.0013480029999968224,-228.1,192.48,61.25871130284256
5,0.0016538649999944255,-200.78,196.38,51.64620250303575
6,0.001893591999994726,-500.32,199.86,42.72127074792675
7,0.0022548149999970235,-283.5,199.86,33.73027074792675
8,0.002418866999995828,-234.5,188.34,24.739270747926753
9,0.002774166999994776,-235.14,194.92,15.086584737629915
10,0.003002367999993538,-218.86,195.76,6.181765564203022
11,0.0030606449999943663,-215.58,199.46,5.922066859408737
12,0.003703946999994656,-245.4,200.0,5.868150395268293
13,0.003939340999995267,-270.52,197.94,5.035159305445264
14,0.0041186179999961325,-226.94,198.2,5.10225603075978
15,0.0044085889999934125,-224.44,188.64,5.095813129196102
16,0.005053331999995692,-141.52,138.98,4.39169538254904
17,0.005256807999995061,-269.36,173.04,3.8061745454433735
18,0.005460629999994637,-214.84,178.02,2.9317162369644505
19,0.0055216819999941436,-88.56,141.54,2.912833205880817
20,0.005812369999993905,-188.26,179.6,1.9637989913500917
21,0.006075018999993631,-187.9,190.28,1.9903774618094943
22,0.006218558999993462,-188.08,185.64,1.9591564321713506
23,0.006420947999991711,-194.26,196.4,2.6764640564833018
24,0.006743711999991575,-203.64,200.0,2.4045753936773293
25,0.006803667999989216,-266.86,200.0,2.197535377534136
26,0.007003079999986284,-217.56,200.0,2.0284601500749404
27,0.007103903999986727,-193.0,193.08,1.7385413083234014
28,0.007351798999987835,-233.22,200.0,2.0070639692805585
29,0.007595047999984672,-222.2,200.0,1.860655443511942
30,0.007971761999986171,-172.48,180.78,2.0084327291020045
31,0.008069635999987668,-206.38,186.74,2.939273429549023
32,0.02142621499999109,-169.58,170.24,3.028982683568067
33,0.02192960499998975,-146.0,154.62,2.213342032337104
34,0.02199003799999133,-128.8,162.14,2.2084658620216073
35,0.022253480999992803,-204.22,200.0,3.1023609585940077
36,0.022841826999993486,-228.42,194.08,3.049095535622905
37,0.023030565999992092,-197.74,195.58,3.043644365570323
38,0.02314291499999399,-217.98,196.32,2.8697779332602975
39,0.023431991999991908,-181.26,174.12,2.877954495818668
40,0.023656143999993162,-316.16,188.92,2.7628933760167484
41,0.023747909999993766,-221.62,200.0,1.827031725404605
42,0.023939749999993154,-221.94,195.08,2.2657218472770637
43,0.02410718199999451,-211.08,196.68,3.010482055285318
44,0.024287089999994294,-51.72,125.3,3.127530183517911
45,0.024434495999994255,-206.72,198.12,2.1990642271137957
46,0.024654923999992917,-140.06,167.5,2.208943905916159
47,0.02478041499999506,-192.64,192.44,2.4575837857668175
48,0.02498752299999296,-192.52,190.86,2.435184617333725
49,0.025105988999992945,-201.14,193.7,2.626700513377533
50,0.025229591999995193,-68.48,123.38,2.6517313695985805
51,0.02541944299999699,-73.04,127.66,2.609018810673311
52,0.025545522999994574,-107.86,130.84,1.9115958109479365
53,0.025615982999994458,-257.82,168.18,1.127999360218233
54,0.025700189999994905,-129.36,151.52,1.2709277703318294
55,0.025766753999992176,-357.62,175.48,1.51992902604146
56,0.025872287999991528,-73.56,122.94,1.4945927955184004
57,0.026018414999992245,-79.84,124.84,1.2686746494795629
58,0.02608636899999439,-4.28,90.96,1.2289400133633734
59,0.02616773099999392,-167.02,149.4,1.1946818972992432
60,0.026445096999992757,-140.24,144.3,1.126632274999747
61,0.0267491729999918,-135.54,152.6,1.1147281998154668
62,0.02685187499999131,-105.88,145.88,1.0995705086301002
63,0.026974858999988527,-44.16,108.86,1.0938946299423093
64,0.02704220999999052,-54.5,111.98,1.0841176774550205
