iter,time,reward,steps,convergence
1,0.00037263800000175706,-271.02,198.44,98.1
2,0.0009465680000033672,-197.36,168.32,95.40675290520001
3,0.0012384979999922052,-250.26,199.48,87.43834585017437
4,0.0015107469999975365,-394.84,187.2,83.95726357386077
5,0.0018271649999945794,-168.74,169.72,79.81693296153227
6,0.0020080470000038986,-104.88,155.88,77.90412736720165
7,0.0021091379999944593,-150.06,156.46,76.73406720777945
8,0.0021895119999868484,-20.24,98.34,74.41040971548969
9,0.0023605999999887217,16.92,71.24,73.57325884824346
10,0.0024783279999809338,54.16,31.08,68.49299234835009
11,0.0025723089999871718,42.92,30.2,76.8543659054351
12,0.002709704999986684,60.94,25.7,72.18846961803999
13,0.0028058349999895427,44.52,28.26,72.50185651196388
14,0.0028820839999781356,-230.72,189.88,81.79336659334817
15,0.003339741999980106,38.14,53.82,80.86340406551166
16,0.003391451999974038,39.06,46.76,74.95555731099813
17,0.003455808999973442,30.4,58.8,68.99932532641317
18,0.0035451619999804507,-75.26,134.08,66.30327792907818
19,0.0036321929999871827,51.24,35.16,62.119888526359695
20,0.003704753999983268,61.02,24.22,62.04068354519137
21,0.0037549079999763535,60.6,26.86,49.266959097365074
22,0.0038166519999691673,-69.98,56.46,64.5122037926934
23,0.003874260999964463,8.18,40.02,72.71334305175768
24,0.003936051999957613,59.44,34.26,65.80351575360173
25,0.00403421599996534,-23.76,95.76,76.37408109649822
26,0.004143057999968391,-56.24,113.3,82.37969211154277
27,0.004762218999957213,-14.08,85.52,84.78261407954358
28,0.004841991999953166,13.12,52.56,87.9669361172527
29,0.0049284969999519035,26.48,63.54,85.28726067553632
30,0.005027646999948843,-31.02,100.38,87.2334595511473
31,0.005159973999951717,-26.86,69.94,95.65524013117702
32,0.0052677909999516714,44.66,51.64,84.62892420068945
33,0.005361613999951942,32.54,61.68,76.497962813262
34,0.005547344999953907,36.2,54.64,72.72138211235726
35,0.005640616999954773,36.98,48.26,63.9157562465056
36,0.005727351999965435,69.1,25.46,60.72847281521989
37,0.005818855999976336,-9.88,47.02,57.6858071651795
38,0.0058921879999758175,52.86,26.68,51.322937548542086
39,0.005981862999988152,64.58,25.44,55.578774297501084
40,0.006051318999979571,58.06,26.02,51.02859787651045
41,0.006154135999977939,-59.04,67.06,40.04533081254209
42,0.0062435419999786745,47.74,37.5,35.99789372766098
43,0.006330617999978472,45.14,49.76,36.06040469182613
44,0.006395243999975264,67.56,26.76,39.47715351111808
45,0.006450123999982793,30.08,56.56,41.26472620450573
46,0.006557035999975369,38.62,38.36,39.42050901107728
47,0.006623047999980258,36.8,35.68,39.37635263928115
48,0.006700754999968694,55.4,29.16,45.04586480079141
49,0.006757443999973134,66.82,26.92,47.356743054759
50,0.006813814999972578,57.34,34.66,45.95821798035173
51,0.006896907999973223,34.64,32.54,53.43086847121746
52,0.006978797999963149,-31.84,96.88,66.71951183096787
53,0.0071008349999601705,-51.12,105.6,68.75599325943996
54,0.007184955999960607,-81.3,130.06,61.76737398219327
55,0.0072584759999614334,-18.62,95.0,54.17998907461199
56,0.007347240999962423,-64.52,132.74,51.97597962551022
57,0.007406815999956962,18.6,69.98,50.98503638054963
58,0.007457354999957033,50.46,45.02,47.56025584622515
59,0.007582334999966633,16.92,66.0,42.29983513892822
60,0.007683293999974694,33.04,46.26,42.605043044766845
61,0.007769013999975982,21.22,50.4,41.3357024961692
62,0.007890216999982158,57.88,31.32,32.504317567587194
63,0.007943107999977883,61.48,30.76,29.100513580263037
64,0.00801639899997042,62.9,27.36,36.57871262424481
65,0.008210510999973053,1.7,83.94,42.94191835367295
66,0.008308826999979146,42.96,40.54,43.027999866348914
67,0.008365153999989161,61.02,26.44,43.08091439734297
68,0.008406221999990748,33.44,52.18,45.30976158389052
69,0.008521521999981019,33.4,45.32,43.626280239763545
70,0.00868931099998349,-5.78,93.38,49.51921433059661
71,0.00880725799999027,28.02,64.28,43.72062275654817
72,0.008873282999999788,22.9,35.78,37.55931781830823
73,0.008965032999995515,-98.54,151.54,44.35259799562354
74,0.009034637999988604,-161.24,180.82,36.3775737743528
75,0.009087858999990317,-145.42,160.96,32.139965535018156
76,0.009204546999995955,24.58,62.78,32.97654708724403
77,0.0092652329999936,58.5,23.6,32.81150062292234
78,0.009378517999991232,53.32,41.14,34.593547968610935
79,0.009447685999987243,34.58,46.02,35.83314604412003
80,0.009527417999990462,44.54,51.08,31.342102801030478
81,0.009602763999993158,39.96,57.98,29.630012758590357
82,0.009671318000002316,62.7,30.36,34.645215295189544
83,0.009733425999996825,70.36,26.14,27.86263565646925
84,0.009784772999992697,64.16,28.32,27.418741356814575
85,0.00984285900000259,73.2,25.9,25.390669570485397
86,0.009908950000010464,56.22,37.08,27.321744967768808
87,0.009973832000014227,59.36,34.38,34.05203441563482
88,0.010063490000021602,67.74,23.92,27.3505316529971
89,0.010187412000021823,-26.14,75.96,25.399500846005125
90,0.010262851000021556,-72.58,120.04,25.31389917861571
91,0.010362714000024198,-49.88,108.72,26.701075323282044
92,0.010442117000025064,44.98,41.56,21.868565861174858
93,0.010496018000026197,59.4,26.32,22.499325570361414
94,0.010545432000014898,52.42,41.8,22.733642289070723
95,0.010662960000018984,11.8,71.04,23.04319371101728
96,0.010736006000016118,45.98,43.22,20.30600516160994
97,0.010791304000008495,67.24,23.94,28.089938221605188
98,0.010853274000012902,28.14,55.98,32.031035881867936
99,0.010923792000014032,64.94,23.92,32.443057650300325
100,0.010990907000007155,22.3,38.72,31.008216058460857
101,0.011046762000006538,57.92,24.42,30.49898357469535
102,0.011145494000004419,51.44,38.0,31.66687204414381
103,0.011367000999996435,36.16,51.88,31.839314174137154
104,0.01144459299999312,47.46,38.88,40.17888321599961
105,0.01155386299998895,62.66,27.6,48.592521390507
106,0.011603605999994215,9.9,77.28,48.47405578061962
107,0.01172805199999516,22.34,63.14,33.89635421272189
108,0.011818281999993019,-57.74,108.82,31.376820859287932
109,0.011914660999991611,2.08,52.36,30.662238442718614
110,0.01198470899998938,50.82,36.2,31.47650729861232
111,0.012061634999980697,-156.36,73.84,33.38213314133287
112,0.01214580499997453,-121.12,77.48,34.47101831153597
113,0.012257614999967359,-74.84,128.08,40.212162338464815
114,0.01244168899997078,67.82,25.0,32.517714344061986
115,0.012495601999972905,15.04,62.72,24.49052085602121
116,0.012558818999977461,11.04,41.6,32.73044029472853
117,0.012664264999983743,-34.68,90.6,34.53243550561662
118,0.012734649999970316,-4.54,40.42,40.51070939572247
119,0.012809385999972278,16.1,54.92,41.20859711032611
120,0.0128780859999722,-47.52,75.72,41.85231527909092
121,0.012928393999985133,-120.2,113.58,47.68627994451267
122,0.01307037499998387,41.86,45.06,47.377658755684266
123,0.013194501999990393,38.2,44.66,44.209137878806914
124,0.013350401999986161,-23.96,77.7,44.61120205485603
125,0.013447285999987457,11.24,42.42,44.64348878763421
126,0.013562749999991297,57.56,41.3,36.92634111365347
