iter,time,reward,steps,convergence
1,0.0003663429999996026,-286.98,179.94,90.92
2,0.0007802049999994232,-211.26,162.96,82.4942
3,0.0015556299999990308,-149.86,150.56,73.92098
4,0.0018960399999987665,-232.14,156.6,64.08816795989497
5,0.002221120999998938,-83.14,102.36,56.188167959894976
6,0.0025550409999990364,-40.02,109.04,48.088167959894975
7,0.0030239519999990527,-20.28,92.22,39.3004309017035
8,0.0031682139999991143,-18.34,81.74,30.440974731984443
9,0.003417919999999519,-131.24,64.48,21.39770225218542
10,0.003726618999999598,-170.88,66.9,12.301105818909928
11,0.0039022629999996283,34.6,52.38,12.06214498521651
12,0.004030390999999689,34.38,39.02,11.396326887422402
13,0.0041324449999997626,20.9,55.16,10.980003699229021
14,0.004322135999999421,41.08,52.66,11.701090979877348
15,0.00443620699999947,26.74,57.82,11.227837761913994
16,0.004625088999999694,14.04,77.28,11.180653856404048
17,0.004849980999999559,30.88,59.38,10.642127893958875
18,0.004973075999999299,30.66,61.84,10.105672418617226
19,0.005061266999999425,16.56,60.22,10.69378262631005
20,0.005220235999999101,26.84,61.92,10.349157624424512
21,0.005435684999999246,44.12,43.0,10.380461386315798
22,0.00559772899999933,47.1,45.14,10.711846928271793
23,0.0056633219999993045,57.54,39.58,10.329669291216453
24,0.005764772999999224,33.7,42.36,9.99269951205541
25,0.005857914999999547,56.2,41.5,9.566942103204516
26,0.005952702999999282,49.8,40.22,8.842498431543149
27,0.006135120999998911,55.86,38.7,9.258534976220707
28,0.006257110999998705,60.66,35.06,9.192084082667899
29,0.006348488999998736,54.1,36.5,9.470525310932684
30,0.006441422999998725,54.48,39.5,9.487102384179028
31,0.00654636399999875,62.02,38.82,8.60366572348492
32,0.007824102999998583,51.48,38.3,8.863852010352243
33,0.007961469999998805,56.44,36.14,9.03281575200977
34,0.008099100999998665,61.12,36.24,9.718070058792101
35,0.008278726999998653,66.5,30.04,9.16273173748652
36,0.008396737999998294,67.8,30.48,8.591253561483715
37,0.008624350999998587,70.46,28.06,8.140291756828422
38,0.008686073999998545,58.14,32.46,8.765194778939232
39,0.00876942399999825,74.48,22.06,8.02317051385801
40,0.00883920299999863,62.9,26.88,8.367044369580364
41,0.008908471999999001,68.84,23.16,8.908874713072134
42,0.008961227999998655,73.5,21.64,7.977055208758147
43,0.009019250999998452,76.36,22.74,8.332189840070187
44,0.00907592099999821,71.46,21.6,7.6354020870554935
45,0.009124810999998179,72.44,21.88,8.776472053487993
46,0.009201471999998212,67.5,29.96,9.361974978878814
47,0.009293871999998427,76.2,20.58,9.26742805151833
48,0.009387111999998421,74.64,21.9,8.678208336142655
49,0.009451743999998374,72.34,21.74,8.500849918962862
50,0.009589911999998257,69.28,20.74,9.288871519368389
51,0.009710098999998529,75.84,20.7,8.483188752777115
52,0.009778551999998442,64.3,21.18,8.669677764923877
53,0.00983384599999848,80.38,19.88,7.9954737792522605
54,0.009883672999998705,76.48,20.4,8.650275906712377
55,0.009990208999998806,75.06,19.98,7.307611952353589
56,0.010114927999998802,76.24,21.12,7.5991374340906175
57,0.010289738999998743,75.48,20.48,8.160676399944723
58,0.010451709999999004,39.42,38.32,8.732897668622666
59,0.011038324999999016,46.86,38.96,8.640931271562142
60,0.011302109999998589,31.18,54.88,7.841210678347937
61,0.011648658999998673,51.82,39.36,8.661318870371312
62,0.011834449999998498,47.36,42.9,8.613468619365447
63,0.011995645999998139,48.98,38.48,9.953929075341708
64,0.012154415999998225,54.64,38.18,9.390310023634617
65,0.012515924999998429,46.28,40.02,10.003737093824217
66,0.012782029999998112,53.04,38.38,9.363935284599156
67,0.013014395999998207,52.22,38.38,9.29761491874407
68,0.013197602999997837,59.98,35.16,8.875114358273617
69,0.013355386999998053,48.92,41.58,8.814358417031082
70,0.013518350999998319,39.94,39.26,9.833039783550383
71,0.013818070999998433,51.04,41.78,9.764289854691256
72,0.01399471399999852,52.52,41.7,10.223456603298123
73,0.01415576399999896,48.54,38.92,9.386092196082041
74,0.014518309999998813,50.74,39.28,9.392633576066325
75,0.014778446999998529,53.08,36.12,8.994209234805915
76,0.014959209999998446,50.22,39.22,9.073396960258195
77,0.015369277999998321,52.46,37.56,8.784163553161438
78,0.015674981999998394,48.12,39.0,9.423664637952319
79,0.015929235999998514,46.42,39.06,9.891218872228922
80,0.01608382099999872,67.58,24.18,9.368015254549658
81,0.0162459459999984,73.36,24.1,9.328821849671174
82,0.016446926999998723,58.28,23.82,8.508968680549078
83,0.01658195199999879,67.46,25.12,8.021516206501058
84,0.016745495999999083,63.86,25.34,7.755513549762817
85,0.016924905999998963,66.32,24.28,7.510579235483261
86,0.01705863199999902,67.82,23.36,7.378145745098711
87,0.017208213999998723,61.76,23.48,7.367336263037726
88,0.01731725999999867,66.58,23.78,6.6062686145485685
89,0.017477010999998654,64.42,24.2,6.638430451440746
90,0.01762593899999887,63.8,25.06,6.070766679589134
91,0.017806387999999007,61.64,25.82,5.123186527123907
92,0.018005507999999004,66.36,24.58,5.877327228892531
93,0.018110073999998644,63.46,23.76,5.974662770627786
