iter,time,reward,steps,convergence
1,0.0008147520000001407,-327.68,181.8,89.39
2,0.0016627409999996345,-325.7,179.94,79.78
3,0.0023837099999992617,-158.46,169.88,71.88
4,0.0030533959999985427,-181.1,160.04,63.6
5,0.0037836989999986415,-196.86,136.18,55.01219999999999
6,0.004289845999998931,-121.56,135.78,46.175081999999996
7,0.005015403999999002,-31.76,100.86,37.2646025303478
8,0.005300279999999269,-130.92,164.6,28.28862761600638
9,0.005714039999999088,-29.02,98.08,19.387235036659796
10,0.006244289999999708,6.22,82.86,10.396898110344088
11,0.006580532999999278,-19.08,90.26,11.824722461370678
12,0.006848101999999301,4.5,74.12,12.452047942839448
13,0.007451055999998957,14.18,71.88,11.601913972722183
14,0.008044887999998807,-13.0,96.94,10.991948501059872
15,0.008302825999998653,5.28,81.28,10.571672552261267
16,0.009046896999998388,20.5,68.08,10.317594623231262
17,0.009228769999998221,-1.44,90.52,11.262269585867603
18,0.009765473999998164,-22.32,103.36,11.131017333335397
19,0.010734197999998862,7.3,77.02,11.240476981532723
20,0.010850745999999134,6.0,75.68,11.093092917977122
21,0.011091933999998638,27.14,68.82,10.654326152291972
22,0.011167226999998725,-6.98,84.12,10.484094459245274
23,0.011263594999999071,-6.66,94.54,10.027028526745264
24,0.011451921999999115,20.2,71.8,9.674502660920849
25,0.011595250999999251,61.42,37.68,9.36906080014175
26,0.011637297999999241,54.24,38.92,9.41789850634232
27,0.011740266999999527,58.56,40.54,8.079445508189018
28,0.01184263999999935,51.42,44.3,7.8128495600688055
29,0.011911693999999251,41.12,56.0,7.549601057628209
30,0.012113996999999266,47.76,43.32,7.235268991071846
31,0.012210542999999241,69.6,27.52,6.458686283618704
32,0.012248585999999229,61.42,33.96,6.270462551242605
33,0.0123025409999995,67.36,26.38,6.043342201563112
34,0.012367511999999081,71.04,24.34,5.80003860430457
35,0.012420137999999525,68.42,26.96,5.641367372061309
36,0.012492447999999712,63.12,35.4,5.188454027619499
37,0.012541410999999947,77.28,21.0,5.551421691537252
38,0.01280504600000043,63.72,31.66,5.417003763910482
39,0.012861405000000659,62.02,32.54,5.939653406225038
40,0.012981443000000148,62.12,30.36,6.493376598284684
41,0.013031073999999698,64.72,32.64,6.325388931743644
42,0.013214306000000065,71.84,23.88,6.104601509646662
43,0.01326901500000055,73.42,22.54,5.950300993070388
44,0.01338183700000073,73.5,24.2,6.799606592592864
45,0.013442539000000586,56.48,38.32,7.773452690543293
46,0.013506522000000132,59.98,37.96,7.646370301235882
47,0.01365159699999996,41.48,43.46,7.6240800677285065
48,0.013791276000000074,4.3,63.88,9.427020985911687
49,0.014149463999999945,-6.46,82.98,8.386433463688926
50,0.014355763000000188,30.66,46.74,8.102924268203614
51,0.014485451999999732,26.82,44.4,9.097381019547043
52,0.014616816000000199,39.26,43.6,9.939242629319162
53,0.014695374999999622,50.38,39.64,10.028413585632624
54,0.01475341399999941,56.58,38.22,9.237823994430691
55,0.01487725299999898,48.26,42.92,8.496526129366398
56,0.014971137999999051,72.6,23.36,8.88166076864031
57,0.015123538999999298,67.24,24.52,8.262905729522867
58,0.015224492999999839,74.16,23.2,6.361845787685691
59,0.015282323000000098,75.02,22.92,6.460464954369161
60,0.015325792999999699,67.6,28.6,7.84270951287975
61,0.015381874999999212,74.82,25.44,6.770464663606424
62,0.015433122999998439,63.36,25.5,6.403898924794433
63,0.015483005999998412,62.72,23.68,6.574483745237464
64,0.015548820999998547,61.74,29.34,7.934147159184302
65,0.01561632199999785,64.0,29.16,9.032205975691792
66,0.015693358999997464,70.86,25.44,9.521147905838262
67,0.01573790999999769,74.66,21.88,11.01375084685053
68,0.015777552999997724,72.8,23.16,12.104474239812765
69,0.015849978999997738,69.54,22.22,12.546644556271554
70,0.01589889999999805,75.78,21.92,10.668435322907525
71,0.015954167999997715,75.6,23.5,11.449560398225495
72,0.0160166629999976,69.98,24.24,11.072267217525221
73,0.016088756999997678,69.98,22.94,12.05042121925617
74,0.016198051999997354,62.54,25.74,10.434663836458668
75,0.016270333999997,73.92,24.6,9.966588938119157
76,0.016482846999996248,75.96,21.74,10.199867879560578
77,0.016626997999996895,67.68,24.56,9.29275072409316
78,0.016669772999996724,76.34,24.5,8.623181588467093
79,0.01671700099999729,66.58,26.24,8.643763007150266
80,0.016773192999997022,74.06,25.62,9.361420304297344
81,0.016844091999996813,66.34,25.56,8.593574671781294
82,0.016882740999996315,74.04,24.48,9.858978605251739
83,0.016966924999995747,73.02,24.68,9.543763416399564
84,0.017022417999995376,69.82,24.4,10.617679363222395
85,0.017078316999995735,61.28,28.16,10.24979569666512
86,0.017119108999995802,69.1,27.68,10.186148105590869
87,0.017200365999996414,77.28,22.98,11.021747852723836
88,0.01724655899999661,73.22,22.16,11.625900410568683
89,0.01729190599999697,73.7,24.58,11.448488332307225
90,0.01735642599999654,72.74,24.38,11.660304711412413
91,0.017427564999996648,75.52,22.42,12.469515542105473
92,0.017473528999996546,71.16,25.38,11.30799436523557
93,0.017515173999996136,64.06,26.54,11.264575323009865
94,0.017572212999995784,79.06,20.62,11.536783023019707
95,0.017618609999995982,74.88,22.82,11.130120559881634
96,0.017664165999995873,70.1,21.9,10.886687300170687
97,0.017826801999995645,72.68,23.52,9.463978512007074
98,0.017905545999996164,74.08,20.96,9.502775901432367
99,0.017964313999995873,73.46,21.1,9.067187542799132
100,0.018015371999996255,71.32,25.22,9.122898471657193
101,0.018071603999996633,64.64,24.46,9.438768146407218
102,0.018123160999996557,72.92,21.06,9.16435932489055
103,0.018174207999996916,66.52,25.48,9.133570755309485
104,0.018225904999996878,75.84,22.1,8.677597894313973
105,0.018279022999997174,70.5,23.72,9.744127500486062
106,0.018326022999997527,69.18,25.28,10.0761340165955
107,0.01838786099999723,72.4,23.8,11.119869337078232
108,0.018443751999996927,74.64,22.72,11.02471810223437
109,0.018549556999996497,67.68,25.48,11.882748457054516
110,0.018594980999996125,66.8,24.86,12.493146192286556
111,0.01870523799999546,72.58,25.36,12.050048278636625
112,0.01875211299999524,71.6,25.52,13.239936113259134
113,0.01879510799999551,74.96,21.58,13.5162029538488
114,0.018843984999995733,67.86,27.86,13.596800267406815
115,0.01889753599999544,72.62,23.34,13.176440495246862
116,0.018950504999995843,73.56,22.98,12.138457784916206
117,0.018993460999996437,78.78,20.9,11.506539143216349
118,0.019046672999996517,68.3,25.0,10.482747870276818
119,0.019130913999997112,68.88,23.36,10.320693953526092
120,0.019182204999997232,73.2,23.58,9.421790839183318
121,0.019222758999997147,78.2,22.06,9.890465418475664
122,0.01927148399999723,64.82,23.22,9.852525003902809
123,0.019315662999997762,62.52,24.94,9.74857738016911
124,0.019366637999998382,72.22,23.16,9.919977327674983
125,0.019406549999998468,78.22,22.04,9.767715629106851
126,0.019457828999998483,73.18,25.68,10.411613935342666
127,0.019501024999998506,73.98,25.12,11.008541168522278
128,0.01960659799999842,71.78,22.2,11.568361255321538
129,0.019660283999997752,67.64,23.44,11.731433946023921
130,0.01971145799999796,75.08,24.6,11.455567553584272
131,0.019777994999998327,69.84,24.14,11.440194636874658
132,0.019839669999998755,70.12,23.62,10.297682078304355
133,0.01991211999999898,71.1,26.26,10.617015907008174
134,0.019958695999998888,68.62,23.04,10.098853094503117
135,0.020005136999999173,74.06,21.66,10.395594746349028
136,0.02006395899999891,69.3,23.52,10.357828750032986
137,0.020123333999998216,74.5,21.46,9.253968704713543
138,0.020241932999998546,74.12,21.84,9.346480852015167
139,0.02029577599999932,72.24,22.8,9.345991533195892
140,0.020405167999999918,76.9,21.04,9.742783343366739
141,0.02059129900000034,72.52,24.84,9.413783007308044
142,0.020627900000000032,75.32,21.8,9.93177335107885
143,0.020674649000000045,78.9,20.54,9.37772524578989
144,0.020964803000000032,72.16,22.64,9.79093626537421
145,0.0210285249999993,74.82,21.96,9.43622237676368
146,0.021204534999999858,70.94,22.7,9.568486489047576
147,0.021263079999999768,73.06,24.06,10.514455384073106
148,0.02130757800000005,69.24,25.9,10.837388618564034
149,0.02135422299999945,74.18,22.94,11.008098294262226
150,0.021405273999999253,72.08,21.08,10.55488271166268
151,0.021444221999999513,76.88,21.4,10.29763502420282
152,0.021497585999999735,69.96,24.26,10.456626245623822
153,0.02155281299999956,71.96,21.2,10.099645166332117
