iter,time,reward,steps,convergence
1,0.000512563999999216,-307.16,181.68,89.39999
2,0.0006781989999993243,-217.1,197.34,80.49999
3,0.0012295799999986201,-263.28,191.74,71.42678348601001
4,0.0019203269999987782,-324.98,199.62,62.274228523419005
5,0.002438263999998469,-205.54,194.32,53.00611379251924
6,0.0025343429999988842,-298.36,196.78,43.926045928060674
7,0.0029656209999995298,-249.72,187.0,34.83880142341103
8,0.0031590989999994434,-181.18,187.86,25.839701423411015
9,0.003311026000000439,-30.9,110.42,16.669430423411015
10,0.003428871000000555,-180.14,171.22,7.360510913411017
11,0.003550982000000147,-203.24,171.66,7.592493354411016
12,0.003680744000000402,-212.8,193.16,7.144566961057704
13,0.00389193800000065,-172.82,177.62,6.711518555726187
14,0.00404295200000071,-222.82,195.64,6.32394999179647
15,0.0041903750000003015,-158.32,162.56,6.047527966847195
16,0.00427342100000061,-153.5,167.38,5.85466885782649
17,0.004370839999999987,2.56,89.3,5.367912048385742
18,0.004485682000000324,-20.44,104.86,5.0097087453913485
19,0.004719572000000838,-99.76,138.54,4.805255607819622
20,0.004783572000000902,-160.08,169.02,4.545785845614021
21,0.004932094000000831,-33.9,105.0,4.535906694872585
22,0.005064193000000827,-24.5,95.84,4.3863827956823425
23,0.00511944299999989,-137.46,167.0,4.198048200593109
24,0.005266828999999973,-53.12,111.4,4.236621057809788
25,0.005350789999999606,23.2,68.46,4.096621661922802
26,0.005440366000000196,-24.08,109.32,4.035569495861891
27,0.005615581000000702,1.64,88.5,3.966659662597562
28,0.005675979000001163,-102.48,140.96,3.6199968852449316
29,0.005806579000001477,-91.44,136.52,3.8490434297013865
30,0.005878701000002096,27.64,70.02,4.104473633208348
31,0.005956163000002235,-205.12,156.04,3.8278603487742187
32,0.006041062000001318,5.16,78.3,3.6007177976519684
33,0.006096511000000859,24.84,68.76,3.756091854671774
34,0.006142405000002071,-0.62,92.5,3.8576735935731405
35,0.0065127680000021115,-10.22,77.86,4.664576429793275
36,0.006586029000002824,-158.66,160.94,4.398037010043569
37,0.006746944000003197,4.42,62.86,4.3961376008475685
38,0.006820339000002562,-20.18,84.62,4.658648230037501
39,0.006996460000003424,29.6,61.74,4.078756721616278
40,0.0070407150000040275,3.24,84.3,3.8504271554431098
41,0.007116520000003845,69.82,26.14,3.7676792331701363
42,0.007186251000003807,42.14,47.18,4.029782866608899
43,0.0072376490000038984,-20.4,66.06,4.1578136820696
44,0.007328456000003314,-29.66,82.1,3.920606525013286
45,0.007393753000004111,70.0,25.38,3.5444512634019403
46,0.007467622000003615,-87.34,63.78,3.4123484817868843
47,0.007588493000003638,-6.26,83.06,3.518148928609828
48,0.007650447000004945,-47.38,117.04,3.3856562592367694
49,0.007706976000005028,64.08,33.28,3.8249581050445527
50,0.00779370400000623,31.24,41.28,3.9150510781459147
51,0.007875594000006814,35.32,42.32,4.05796769540738
52,0.00804001200000748,29.12,71.14,3.8830475854658886
53,0.008097167000007843,-112.42,144.18,3.672604668669311
54,0.008180116000007231,62.2,36.32,4.075063120668739
55,0.008276289000006543,-71.84,129.66,3.704960038627494
56,0.008395564000005962,41.5,53.54,3.819686981367333
57,0.00845240700000538,66.34,21.7,3.7539557964997328
58,0.008491143000005863,60.88,35.9,3.677579403670414
59,0.008546102000005718,60.54,35.42,3.331174654723024
60,0.008605125000006097,77.7,20.82,3.1049459319524564
61,0.008670110000005948,55.32,39.48,3.226291521437313
