iter,time,reward,steps,convergence
1,0.0005669760000017732,-591.66,200.0,98.1
2,0.0010107610000034128,-217.78,193.8,94.78346241852
3,0.001641377000012767,-196.78,176.24,92.04089542423812
4,0.0017885510000184013,-47.32,70.72,88.90642157789318
5,0.0018617540000178678,-219.36,189.62,88.08742157789318
6,0.002512385000017048,-198.26,181.1,85.30642157789319
7,0.0027527060000096526,33.62,47.18,85.89793925800916
8,0.0028380120000122133,-135.02,106.4,80.42447218983465
9,0.0029827370000106157,-54.46,97.66,74.53851022402309
10,0.0030862350000120387,19.22,60.52,73.45847772255573
11,0.0031262740000101985,-60.6,125.6,72.13582038338079
12,0.003221722000006366,15.36,68.88,68.57915583797185
13,0.0033015000000062855,34.52,50.14,64.58181780146259
14,0.0034251870000048257,-105.36,97.88,66.95303028868008
15,0.0035477370000052133,-117.38,135.82,64.58374108780652
16,0.003846429000006424,-18.8,105.04,63.23843561780704
17,0.0040304570000131434,45.14,48.6,56.31108704204015
18,0.004119407000018782,-54.94,97.96,58.3320298369711
19,0.004239345000016215,50.14,42.74,61.20216859676113
20,0.0042991530000051625,12.76,75.04,60.7430374738759
21,0.004730406000007292,-181.2,173.08,60.23094189025968
22,0.004887852000010184,-125.94,136.16,60.17550632990002
23,0.004975767000004794,28.74,49.1,63.24708116524913
24,0.005026817000015171,63.86,29.78,56.813585726468645
25,0.005172219000016298,70.82,27.46,52.63860184346764
26,0.005227311000027157,1.58,51.98,52.469468610732825
27,0.005293698000016889,44.26,56.0,55.295799774327236
28,0.005465121000014506,24.84,74.84,56.37147991580123
29,0.0055270120000159295,-0.6,79.74,56.49893175785297
30,0.0056167830000219965,-6.82,58.66,55.98269144134726
31,0.005680675000022006,60.18,39.5,56.91909706151616
32,0.005822212000026639,-191.74,178.42,58.78018935309772
33,0.005966733000036584,-74.76,105.84,58.405812539496026
34,0.006043182000041725,62.04,26.58,57.566905121684684
35,0.006090768000035496,68.46,26.68,57.860193266521506
36,0.0061662330000302745,68.7,25.52,53.39492941859015
37,0.006234463000026835,-154.3,156.72,49.16869498490111
38,0.006297495000026743,61.46,24.6,44.01704105265905
39,0.006363324000020043,61.98,28.04,40.149765387155334
40,0.006730105000016806,-19.02,75.12,39.67030405640056
41,0.006960294000023737,-80.9,117.9,37.08625317268937
42,0.007040333000034593,-102.56,130.44,35.5782342128486
43,0.007322014000038735,-91.44,131.98,32.386259236534976
44,0.007668959000042719,-3.42,65.94,35.62476951013899
45,0.007749674000038453,-115.82,135.16,41.228874660064704
46,0.007975346000037575,68.28,26.86,42.195294301415025
47,0.008049453000040785,21.9,64.4,41.57076563597408
48,0.008103694000027417,13.74,75.94,47.21826370146973
49,0.008362633000032815,36.14,59.48,47.37998747396058
50,0.008426525000032825,69.56,28.14,41.55670113518597
51,0.008508843000029742,37.9,42.94,38.40953583918181
52,0.00858509300002197,-145.44,168.34,44.420211666060574
53,0.009138726000017527,35.36,54.32,43.41941978798492
54,0.009207296000013798,-108.04,153.46,44.79080167103976
55,0.009370983000010824,-123.0,141.82,52.707198655283506
56,0.00992684300001656,-90.08,143.08,55.15108701668804
57,0.010262268000019503,-47.92,92.28,58.45235840126594
58,0.010429407000017932,-29.9,84.42,54.10260294996709
59,0.010554080000019894,-9.46,96.76,56.42079357037029
